,Datetime,Tweet Id,Text,tweet_clean,no_emoji
4220,2022-07-04 13:02:15+00:00,1543943268819501063,"This version of John Cena was Ice cold🥶
#strangerthingsseason4 https://t.co/fnGHHSM8yN",This version of was Ice cold 🥶 strangerthingsseason4,This version of was Ice cold cold strangerthingsseason4
4221,2022-07-04 13:01:57+00:00,1543943195117101056,"If what happened in Hawkins happened anywhere in the #USA  now days, they’d still expect people to go to work and m… https://t.co/d3UWCCGkPg","If what in anywhere in the now days , they ’ d still expect people to go to work and m …","If what in anywhere in the now days , they ’ d still expect people to go to work and m …"
4222,2022-07-04 13:00:01+00:00,1543942706824564737,"What's yours?! 🤩🎶
#stylist #StrangerThings #strangerthingsseason4 #AskTwitter
https://t.co/BPk2YANxpL",What ' s yours ?! 🤩🎶 stylist strangerthingsseason4,What ' s yours ?! star strucknotes stylist strangerthingsseason4
4223,2022-07-04 12:59:22+00:00,1543942546736414720,"If you see $5000 on the floor now, wetin you go do?
#4THJULY #strangerthingsseason4","If you see $ 5000 on the floor now , you go do ? 4THJULY strangerthingsseason4","If you see $ 5000 on the floor now , you go do ? 4THJULY strangerthingsseason4"
4224,2022-07-04 12:59:19+00:00,1543942531238531073,If #todayisyours and you are the one I am looking for then DM me if you are a social media content and community ma… https://t.co/D5WhNgoZjn,If and you are the one I am looking for then me if you are a social media content and community ma …,If and you are the one I am looking for then me if you are a social media content and community ma …
4225,2022-07-04 12:58:58+00:00,1543942445750276108,"RIP Eddie Munson, I cried my eyes out, so sad, such a loss for Stranger Things.
Why? Why would you kill him? What i… https://t.co/rYO96aL5AE","RIP , I cried my out , so sad , such a loss for Stranger . Why ? Why would you kill him ? What i …","RIP , I cried my out , so sad , such a loss for Stranger . Why ? Why would you kill him ? What i …"
4226,2022-07-04 12:58:35+00:00,1543942348853346304,"Justin Bieber , Oh Girl (Cover) #TejRan #nctdisband #StrangerThings #FuturePerfect #strangerthingsseason4… https://t.co/XRWxygW1Tx",", Oh Girl ( Cover ) strangerthingsseason4 …",", Oh Girl ( Cover ) strangerthingsseason4 …"
4227,2022-07-04 12:57:55+00:00,1543942181160980480,"Latest pic 📸 
#vijaydeverakonda 
#Liger 
#strangerthingsseason4 https://t.co/k8Rw81AUlG",Latest pic 📸 strangerthingsseason4,Latest pic camera flash strangerthingsseason4
4228,2022-07-04 12:57:47+00:00,1543942148252475394,Team Steve #strangerthingsseason4 https://t.co/hny8n5yDA2,Team strangerthingsseason4,Team strangerthingsseason4
4229,2022-07-04 12:57:34+00:00,1543942091356733440,7-God Talking to OVO 🕊🎭 #strangerthingsseason4 #BuildJakapan #FuturePerfect #تبليك_قعيد #4THJULY #SHIBARMY… https://t.co/W4zLybdmUz,7 - God Talking to 🕊🎭 strangerthingsseason4 4THJULY …,7 - God Talking to doveperforming arts strangerthingsseason4 4THJULY …
4230,2022-07-04 12:56:58+00:00,1543941941926166528,"That was a good speech. I’m ready to hunt!

That boy is good! I mean, he’s at least 25 and somehow still in high sc… https://t.co/0xX4gfaIZj","That was a good speech . I ’ m ready to hunt ! That boy is good ! I mean , he ’ s at least 25 and somehow still in high …","That was a good speech . I ’ m ready to hunt ! That boy is good ! I mean , he ’ s at least 25 and somehow still in high …"
4231,2022-07-04 12:56:39+00:00,1543941861764628481,"Add this #summer shoes to your closet! 
Shop and find this post by clicking my #ltk shop link in my bio! Follow me… https://t.co/eTovm9vb6j",Add this summer to your closet ! Shop and find this post by my shop link in my ! Follow me …,Add this summer to your closet ! Shop and find this post by my shop link in my ! Follow me …
4232,2022-07-04 12:56:16+00:00,1543941766113624065,"I refuse to cry watching Stranger Things Vol 2. No matter how many emotional, touching scenes they throw at me. #strangerthingsseason4","I refuse to cry watching Stranger Vol 2 . No matter how many emotional , touching they throw at me . strangerthingsseason4","I refuse to cry watching Stranger Vol 2 . No matter how many emotional , touching they throw at me . strangerthingsseason4"
4233,2022-07-04 12:55:55+00:00,1543941678322573313,So. Epic. 🤟 #strangerthingsseason4  https://t.co/g35q6476YR,So . Epic . 🤟 strangerthingsseason4,So . Epic . love you strangerthingsseason4
4234,2022-07-04 12:55:40+00:00,1543941615089340417,Nah this show is a masterpiece #strangerthingsseason4,this show is a masterpiece strangerthingsseason4,this show is a masterpiece strangerthingsseason4
4235,2022-07-04 12:55:25+00:00,1543941552506019841,@OriginalFunko @Stranger_Things My daughter would love these #strangerthingsseason4 @HanAndy85,My daughter would love these strangerthingsseason4,My daughter would love these strangerthingsseason4
4236,2022-07-04 12:54:27+00:00,1543941307919392768,"Check out Precious Moments ""I'll Never Stop Loving You"" #521418 https://t.co/QiHyvRYzw9 #eBay via @eBay… https://t.co/CtCbwqy5Bg","Check out Precious "" I ' Never Stop Loving You "" 521418 via …","Check out Precious "" I ' Never Stop Loving You "" 521418 via …"
4237,2022-07-04 12:52:40+00:00,1543940857363046401,If you're not on Team Eddie for #strangerthingsseason4 then you dont deserve the show,If you ' re not on Team for strangerthingsseason4 then you dont deserve the show,If you ' re not on Team for strangerthingsseason4 then you dont deserve the show
4238,2022-07-04 12:52:16+00:00,1543940760118198273,"I will do a creative NFT art that you can sell as a collectible.
Click Here To Start 👇
https://t.co/IbbrXrprLt… https://t.co/m6Yfymz4OP",I will do a creative art that you can sell as a collectible . Click Here To Start 👇,I will do a creative art that you can sell as a collectible . Click Here To Start point down
4239,2022-07-04 12:52:02+00:00,1543940697723736065,Wow... that was wild! #strangerthingsseason4 https://t.co/b8UYKKysE6,Wow ... that was wild ! strangerthingsseason4,Wow ... that was wild ! strangerthingsseason4
4240,2022-07-04 12:51:10+00:00,1543940483055030274,"#Metallica enters the most streamed 50 artists in @Spotify because of #strangerthingsseason4 
Kids finally listenin… https://t.co/hRTBgVFUxK",the most 50 in because of strangerthingsseason4 finally …,the most 50 in because of strangerthingsseason4 finally …
4241,2022-07-04 12:50:09+00:00,1543940224178323457,"Do support or share this Respect for women 🌺❣️ insta id @ gurjotmdp aur @ mdpwrites
@GippyGrewal @diljitdosanjh… https://t.co/XA8vZCklVJ",Do support or share this Respect for 🌺❣️ id @ @ …,Do support or share this Respect for hibiscusheart exclamation id @ @ …
4242,2022-07-04 12:49:55+00:00,1543940165521051649,"Stream 》#AtTheTop by #HXE (@HXXUEXX) Available on all streaming platforms. #strangerthingsseason4
https://t.co/AGR22PGdKV",Stream 》 by () Available on all streaming . strangerthingsseason4,Stream 》 by () Available on all streaming . strangerthingsseason4
4243,2022-07-04 12:49:38+00:00,1543940093718806533,"This prick. 
#strangerthingsseason4 #netflix https://t.co/CwWc5sjLTO",This prick . strangerthingsseason4,This prick . strangerthingsseason4
4244,2022-07-04 12:48:49+00:00,1543939891276414980,We made entertainment looks more easy and colorful in the just concluded GOMBE SHAWARMA HANGOUT. Watchout for the n… https://t.co/Glbk00c2n6,We made entertainment more easy and colorful in the just HANGOUT . Watchout for the n …,We made entertainment more easy and colorful in the just HANGOUT . Watchout for the n …
4245,2022-07-04 12:48:07+00:00,1543939712141983744,"Seriously, though, why is the television series actually nine films?

#strangerthingsseason4 #StrangerThings4Vol2","Seriously , though , why is the television series actually nine ? strangerthingsseason4 StrangerThings4Vol2","Seriously , though , why is the television series actually nine ? strangerthingsseason4 StrangerThings4Vol2"
4246,2022-07-04 12:47:58+00:00,1543939674334535680,"Happy new month guys 😁
Welcome to July

#geniusgraphics #july #monday #you #got #this #nctdisband… https://t.co/0KaGwHUKJD",Happy new month 😁 Welcome to you got this …,Happy new month grin Welcome to you got this …
4247,2022-07-04 12:46:49+00:00,1543939386307653633,HEY #JOPPER #strangerthingsseason4 NATION! any dt’s jn jopper?,HEY strangerthingsseason4 NATION ! any ’ s ?,HEY strangerthingsseason4 NATION ! any ’ s ?
4248,2022-07-04 12:46:22+00:00,1543939273275195393,Steve probably has the best character development of any show ever. #strangerthingsseason4,probably the best character development of any show ever . strangerthingsseason4,probably the best character development of any show ever . strangerthingsseason4
4249,2022-07-04 12:46:02+00:00,1543939190110420992,🎴bbtvi charts carrd theme como fazer esse carrd thread heartstopper cast pride month 1st july au fanfic spoiler st4… https://t.co/ghhv4IfuUh,🎴 theme thread cast pride month 1st spoiler st4 …,flower playing cards theme thread cast pride month 1st spoiler st4 …
4250,2022-07-04 12:45:45+00:00,1543939118865981443,"I will do a creative NFT art that you can sell as a collectible.
Click Here To Start 👇
https://t.co/IbbrXrprLt… https://t.co/hdJhfxB9U2",I will do a creative art that you can sell as a collectible . Click Here To Start 👇,I will do a creative art that you can sell as a collectible . Click Here To Start point down
4251,2022-07-04 12:45:41+00:00,1543939102281793538,"is underway, SARAI is coming.

#SaraiKorpacz #GospelHitsNaija #NewSong #strangerthingsseason4 #nctdisband… https://t.co/exvRzXvAv4","is underway , is coming . strangerthingsseason4 …","is underway , is coming . strangerthingsseason4 …"
4252,2022-07-04 12:45:37+00:00,1543939082937663488,When did Hopper become so sexy #strangerthingsseason4,When did Hopper become so sexy strangerthingsseason4,When did Hopper become so sexy strangerthingsseason4
4253,2022-07-04 12:45:05+00:00,1543938949856600067,"Archie Andrews in the Multiverse of Strangeness
#StrangerThings #strangerthingsseason4 https://t.co/vHADvMr6j2",in the Multiverse of Strangeness strangerthingsseason4,in the Multiverse of Strangeness strangerthingsseason4
4254,2022-07-04 12:44:36+00:00,1543938828037021696,I know why Jason’s death was cheered. He seems like the kind of guy who would be at a Trump rally talking about fak… https://t.co/RjwHyvpgu0,I know why ’ s death was cheered . He like the kind of guy who would be at a Trump rally talking about …,I know why ’ s death was cheered . He like the kind of guy who would be at a Trump rally talking about …
4255,2022-07-04 12:44:26+00:00,1543938786878447616,We deserved a bigger reunion with Hopper and El that matched this moment. #strangerthingsseason4 #StrangerThings… https://t.co/DjuehMFVPb,We deserved a bigger reunion with Hopper and El that this moment . strangerthingsseason4 …,We deserved a bigger reunion with Hopper and El that this moment . strangerthingsseason4 …
4256,2022-07-04 12:44:19+00:00,1543938756914315264,Meet Vecna’s girlfriend. #strangerthingsseason4 #StrangerThings https://t.co/CimmZOR39o https://t.co/8kYa2rIDZv,Meet ’ s . strangerthingsseason4,Meet ’ s . strangerthingsseason4
4257,2022-07-04 12:44:04+00:00,1543938695144808449,Can people stop posting #strangerthingsseason4 spoilers without warning? What happened to common decency 🙄 assholes,Can people stop posting strangerthingsseason4 without warning ? What to common decency 🙄,Can people stop posting strangerthingsseason4 without warning ? What to common decency roll eyes
4258,2022-07-04 12:43:06+00:00,1543938452886011905,Orange 🍊 is the new flavour.#FuturePerfect #strangerthingsseason4 #ไบร์ทวิน #LoveOnTourCopenhagen #plussizebaddies… https://t.co/Z9Hs1oDgf9,Orange 🍊 is the new flavour . strangerthingsseason4 ์ ิ …,Orange tangerine is the new flavour . strangerthingsseason4 ์ ิ …
4259,2022-07-04 12:42:17+00:00,1543938244282294272,"#strangerthingsseason4 #StrangerThings4Vol2 #StrangerThings4 

Will Byers hasn’t even been in Hawkins for a day and… https://t.co/i5hip7O1J7",strangerthingsseason4 StrangerThings4Vol2 StrangerThings4 Will ’ t even been in for a day and …,strangerthingsseason4 StrangerThings4Vol2 StrangerThings4 Will ’ t even been in for a day and …
4260,2022-07-04 12:41:44+00:00,1543938109372616704,"“THIS…IS…MUSIC!!!” - Eddie Munson
#StrangerThings #strangerthingsseason4 https://t.co/ycIMCMdRZg",“ THIS … IS … MUSIC !!!” - strangerthingsseason4,“ THIS … IS … MUSIC !!!” - strangerthingsseason4
4261,2022-07-04 12:41:26+00:00,1543938030892875778,Eddie deserved so much better and I’m never gonna get over it #strangerthingsseason4,deserved so much better and I ’ m never get over it strangerthingsseason4,deserved so much better and I ’ m never get over it strangerthingsseason4
4262,2022-07-04 12:41:19+00:00,1543938004410142720,so… is… is Max … is Max’s body… Vecna’s new host?  could #strangerthingsseason4 #StrangerThings,so … is … is … is ’ s body … ’ s new host ? could strangerthingsseason4,so … is … is … is ’ s body … ’ s new host ? could strangerthingsseason4
4263,2022-07-04 12:40:36+00:00,1543937821836189696,The fact that this was behind the Trevi fountain in Rome and I was more interested in it #strangerthingsseason4… https://t.co/cOMnlCLGCi,The fact that this was behind the fountain in and I was more interested in it strangerthingsseason4 …,The fact that this was behind the fountain in and I was more interested in it strangerthingsseason4 …
4264,2022-07-04 12:39:49+00:00,1543937624813064194,"Will ad Hawkins: 
#strangerthingsseason4 https://t.co/tsweWZSsXV",Will ad : strangerthingsseason4,Will ad : strangerthingsseason4
4265,2022-07-04 12:39:40+00:00,1543937587567624198,Me 2 mins after watching STRANGER THINGS #strangerthingsseason4 #AsuuStrikeUpdate https://t.co/rbWICKeIqS,Me 2 after watching STRANGER strangerthingsseason4,Me 2 after watching STRANGER strangerthingsseason4
4266,2022-07-04 12:39:21+00:00,1543937508060307460,"#strangerthingsseason4 #StrangerThingsSpoilers
.
.
.
.
.
.
.
.
.

GAGGED I TELL YOU https://t.co/X7JXLjo39Z",strangerthingsseason4 . . . . . . . . . I TELL YOU,strangerthingsseason4 . . . . . . . . . I TELL YOU
4267,2022-07-04 12:39:09+00:00,1543937459205152768,If @Metallica beat Beyoncé to number one that’ll be amazing 🤟🏻#strangerthingsseason4  #Metallica #EDDIEMUNSON,If beat to number one that ’ be amazing 🤟🏻 strangerthingsseason4,If beat to number one that ’ be amazing love you gesture light skin tone strangerthingsseason4
